epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
35,88.0079,0.14338,0.90517,0.98276,0.37842,0.000390079,0.000390079,0.000390079
36,90.6023,0.10539,0.92241,0.98276,0.37225,0.000384258,0.000384258,0.000384258
37,92.955,0.10906,0.91379,0.98276,0.35223,0.000378437,0.000378437,0.000378437
38,95.6519,0.11615,0.93966,0.98276,0.30661,0.000372616,0.000372616,0.000372616
39,98.0388,0.10914,0.93966,0.98276,0.33691,0.000366794,0.000366794,0.000366794
40,100.63,0.10328,0.93103,0.98276,0.3446,0.000360973,0.000360973,0.000360973
41,103.066,0.15388,0.91379,0.98276,0.33527,0.000355152,0.000355152,0.000355152
42,105.719,0.10501,0.91379,0.98276,0.35333,0.000349331,0.000349331,0.000349331
43,108.006,0.11197,0.91379,0.98276,0.34375,0.00034351,0.00034351,0.00034351
44,110.618,0.1301,0.92241,0.98276,0.33902,0.000337688,0.000337688,0.000337688
45,113.007,0.09348,0.93103,0.98276,0.31567,0.000331867,0.000331867,0.000331867
46,115.68,0.1112,0.92241,0.98276,0.35071,0.000326046,0.000326046,0.000326046
47,118.007,0.10589,0.91379,0.98276,0.34613,0.000320225,0.000320225,0.000320225
48,120.665,0.08224,0.92241,0.98276,0.35889,0.000314404,0.000314404,0.000314404
49,123.02,0.09738,0.92241,0.98276,0.34918,0.000308582,0.000308582,0.000308582
50,125.592,0.09986,0.93103,0.98276,0.35742,0.000302761,0.000302761,0.000302761
51,127.991,0.09035,0.92241,0.98276,0.35388,0.00029694,0.00029694,0.00029694
52,130.565,0.06118,0.90517,0.98276,0.36316,0.000291119,0.000291119,0.000291119
53,133.085,0.08696,0.91379,0.98276,0.38623,0.000285298,0.000285298,0.000285298
54,135.73,0.09302,0.92241,0.98276,0.3761,0.000279476,0.000279476,0.000279476
55,138.016,0.06271,0.92241,0.98276,0.35614,0.000273655,0.000273655,0.000273655
56,140.586,0.08698,0.92241,0.98276,0.37463,0.000267834,0.000267834,0.000267834
57,143.082,0.06998,0.92241,0.98276,0.39685,0.000262013,0.000262013,0.000262013
58,145.779,0.0866,0.91379,0.98276,0.3504,0.000256192,0.000256192,0.000256192
59,148.171,0.06976,0.93966,0.98276,0.33228,0.00025037,0.00025037,0.00025037
60,150.823,0.07008,0.93103,0.98276,0.32013,0.000244549,0.000244549,0.000244549
61,153.166,0.07504,0.93103,0.98276,0.3194,0.000238728,0.000238728,0.000238728
62,155.654,0.07489,0.93103,0.98276,0.35242,0.000232907,0.000232907,0.000232907
63,158.014,0.09099,0.92241,0.98276,0.31256,0.000227086,0.000227086,0.000227086
64,160.497,0.05632,0.92241,0.98276,0.3605,0.000221264,0.000221264,0.000221264
65,163.105,0.09558,0.92241,0.98276,0.32654,0.000215443,0.000215443,0.000215443
66,165.549,0.09553,0.92241,0.98276,0.34082,0.000209622,0.000209622,0.000209622
67,168.086,0.07417,0.92241,0.98276,0.33057,0.000203801,0.000203801,0.000203801
68,170.58,0.06829,0.91379,0.98276,0.38849,0.00019798,0.00019798,0.00019798
69,173.135,0.0633,0.91379,0.98276,0.38159,0.000192158,0.000192158,0.000192158
70,175.518,0.08465,0.92241,0.98276,0.35339,0.000186337,0.000186337,0.000186337
71,178.164,0.0761,0.92241,0.98276,0.39752,0.000180516,0.000180516,0.000180516
72,180.559,0.06578,0.92241,0.98276,0.3974,0.000174695,0.000174695,0.000174695
73,183.129,0.04707,0.93103,0.98276,0.33859,0.000168874,0.000168874,0.000168874
74,185.568,0.09207,0.92241,0.98276,0.3811,0.000163052,0.000163052,0.000163052
75,188.224,0.05639,0.93103,0.98276,0.38354,0.000157231,0.000157231,0.000157231
76,190.6,0.06038,0.92241,0.98276,0.36157,0.00015141,0.00015141,0.00015141
77,193.227,0.05125,0.93103,0.98276,0.37854,0.000145589,0.000145589,0.000145589
78,195.598,0.10055,0.93103,0.98276,0.38397,0.000139768,0.000139768,0.000139768
79,198.114,0.07294,0.93103,0.98276,0.36377,0.000133946,0.000133946,0.000133946
80,200.481,0.07041,0.93103,0.98276,0.34045,0.000128125,0.000128125,0.000128125
81,203.138,0.05707,0.93103,0.98276,0.32556,0.000122304,0.000122304,0.000122304
82,205.528,0.07882,0.93103,0.98276,0.31494,0.000116483,0.000116483,0.000116483
83,208.158,0.07323,0.93103,0.98276,0.32532,0.000110662,0.000110662,0.000110662
84,210.608,0.06111,0.93103,0.98276,0.3501,0.00010484,0.00010484,0.00010484
85,213.225,0.07048,0.93103,0.98276,0.35754,9.90192e-05,9.90192e-05,9.90192e-05
86,215.781,0.0692,0.93103,0.98276,0.39368,9.3198e-05,9.3198e-05,9.3198e-05
87,218.381,0.06776,0.93103,0.98276,0.35278,8.73768e-05,8.73768e-05,8.73768e-05
88,220.722,0.07186,0.93103,0.98276,0.35632,8.15556e-05,8.15556e-05,8.15556e-05
89,223.368,0.10949,0.93103,0.98276,0.37036,7.57344e-05,7.57344e-05,7.57344e-05
90,225.73,0.05771,0.93103,0.98276,0.3678,6.99132e-05,6.99132e-05,6.99132e-05
91,233.976,0.07305,0.93103,0.98276,0.37183,6.4092e-05,6.4092e-05,6.4092e-05
92,236.406,0.07185,0.93103,0.98276,0.33893,5.82708e-05,5.82708e-05,5.82708e-05
93,239.059,0.0481,0.93103,0.98276,0.40048,5.24496e-05,5.24496e-05,5.24496e-05
94,241.518,0.06707,0.93103,0.98276,0.38593,4.66284e-05,4.66284e-05,4.66284e-05
95,244.135,0.05324,0.93103,0.98276,0.37,4.08072e-05,4.08072e-05,4.08072e-05
96,246.517,0.06527,0.93103,0.98276,0.35596,3.4986e-05,3.4986e-05,3.4986e-05
97,249.088,0.06357,0.93103,0.98276,0.35815,2.91648e-05,2.91648e-05,2.91648e-05
98,251.523,0.07692,0.93103,0.98276,0.34424,2.33436e-05,2.33436e-05,2.33436e-05
99,254.078,0.07459,0.93103,0.98276,0.36981,1.75224e-05,1.75224e-05,1.75224e-05
100,256.498,0.06385,0.93103,0.98276,0.38251,1.17012e-05,1.17012e-05,1.17012e-05
